p_L (%), p_R (%), x (m), y (m), heading (°)
0,-29.947916666666668,2.9283657603300655,-17.298352179956296,4.591467197149576
0,-29.947916666666668,2.928317954006176,-17.29835607411995,4.6280523293045555
0,-29.947916666666668,2.9282309119780203,-17.298363168891264,4.664273508845866
0,-29.947916666666668,2.9280759084594665,-17.298375664402762,4.6319027054895265
0,-29.947916666666668,2.9291217666893186,-17.298290290857512,4.581632024353264
0,-29.947916666666668,2.9285225445767784,-17.298338701707777,4.478841206975231
0,-29.947916666666668,2.9284451929030038,-17.29834441092926,4.485173732339075
0,-29.947916666666668,2.928371118176343,-17.298350443062617,4.593220439976133
0,-29.947916666666668,2.928346822421912,-17.298352635315727,4.637223463507784
0,-29.947916666666668,2.928262839136651,-17.29835966023037,4.582356510103134
0,-29.947916666666668,2.9281311406240333,-17.298369872346935,4.520213730203882
0,-29.947916666666668,2.927979532426107,-17.298382042075282,4.555412477615776
0,-29.947916666666668,2.927787421445628,-17.298397390114193,4.57018894385861
0,-29.947916666666668,2.9275880888592734,-17.29841318537815,4.5487088684584736
0,-29.947916666666668,2.9280567925417675,-17.29837595175673,4.600661529030527
0,-29.947916666666668,2.927934596032927,-17.298385946577277,4.6307896072503105
0,-29.947916666666668,2.927774848719657,-17.298399005743597,4.6632785926982985
0,-29.947916666666668,2.927570810928224,-17.298415645439928,4.670798282919107
0,-29.947916666666668,2.927390507892118,-17.298430427005705,4.684409316686345
0,-29.947916666666668,2.9277004698801434,-17.298405256925058,4.649539721551525
0,-29.947916666666668,2.927666717288608,-17.29840798582803,4.673176796616742
0,-29.947916666666668,2.9277695181276258,-17.298399568369458,4.703361863772974
0,-29.947916666666668,2.9281755354899213,-17.298365342540926,4.882314841077679
0,-29.947916666666668,2.9287027792969087,-17.298316396639937,5.2065086061257775
0,-29.947916666666668,2.9271835600204277,-17.298441108086163,5.202663761719822
0,-29.947916666666668,2.927623898392383,-17.29840256866823,5.08247492608114
0,-29.947916666666668,2.9286009487298417,-17.298315811484613,5.063147689647018
0,-29.947916666666668,2.9303669284830414,-17.298159843835037,5.04543738072699
0,-29.947916666666668,2.9319594098996924,-17.29802183109566,4.999372236112147
0,-29.947916666666668,2.9275026707818244,-17.29842053836926,4.831272430512602
0,-29.947916666666668,2.928391325874872,-17.298349431142906,4.718796074072355
0,-29.947916666666668,2.929074431525379,-17.298295997114472,4.634347619803931
0,-29.947916666666668,2.929803268154783,-17.298237658883142,4.6064385363536084
0,-29.947916666666668,2.930271446856075,-17.29820116387315,4.557949632712072
0,-29.947916666666668,2.929115399319477,-17.29829826798073,4.551128602008295
0,-29.947916666666668,2.9294682417091926,-17.29826751531976,4.580252663450067
0,-29.947916666666668,2.9293565850475405,-17.298276927577966,4.620554646503813
0,-29.947916666666668,2.9287487207124454,-17.29832599755697,4.64429316805539
0,-29.947916666666668,2.928343717063129,-17.29835930117627,4.6745427104560555
0,-29.947916666666668,2.9286858884116937,-17.298327816729717,4.628671921145585
0,-29.947916666666668,2.928436692264288,-17.298347548797267,4.591385337241695
0,-29.947916666666668,2.928154782284424,-17.298370282987374,4.607915445008955
0,-29.947916666666668,2.92788400344516,-17.29839193559469,4.603946929291846
0,-29.947916666666668,2.9275884763648534,-17.29841557076582,4.593442552875226
0,-29.947916666666668,2.9281387056544053,-17.29837109979332,4.608782351044956
0,-29.947916666666668,2.9280290498052377,-17.298380037191897,4.627938063338539
0,-29.947916666666668,2.9279289585469797,-17.298388257569442,4.669254267345969
0,-29.947916666666668,2.9277621278506896,-17.29840181641111,4.664119380286167
0,-29.947916666666668,2.927541687096702,-17.298419871048573,4.688263566968186
0,-29.947916666666668,2.927844480204313,-17.298394372732535,4.677216066503208
0,-29.947916666666668,2.927731714242108,-17.298403533802777,4.674302707368316
0,-29.947916666666668,2.927358261497427,-17.298433890236662,4.652054983414604
0,-29.947916666666668,2.9269998346674218,-17.298462936496207,4.645547379178469
0,-29.947916666666668,2.9264575289564005,-17.298506414859357,4.616723482204314
0,-29.947916666666668,2.9275077062681754,-17.298420763426332,4.625015830114595
0,-29.947916666666668,2.927259593216744,-17.29844083981698,4.63634949442848
0,-29.947916666666668,2.9255136022994,-17.29857996201461,4.543735115432489
0,-29.947916666666668,2.924467356827269,-17.298660614715796,4.468792917498815
0,-29.947916666666668,2.9236253226507767,-17.298725102637057,4.422132849699699
0,-29.947916666666668,2.9262906170748644,-17.29851394042717,4.438226782308402
0,-29.947916666666668,2.92599345920125,-17.298537611771383,4.508009897376623
0,-29.947916666666668,2.9256776094078156,-17.298563428965394,4.561593044622733
0,-29.947916666666668,2.9254763778126733,-17.29858012792677,4.6329182394741935
0,-29.947916666666668,2.92564041583873,-17.29856727593729,4.714556127815539
0,-29.947916666666668,2.9246870581469677,-17.29864308626531,4.7509356653746275
0,-29.947916666666668,2.925131478804385,-17.29860664068518,4.721027821135407
0,-29.947916666666668,2.925728197484327,-17.298556822393515,4.757006532052731
0,-29.947916666666668,2.926568793498847,-17.2984868623682,4.760571194792591
0,-29.947916666666668,2.9273271537360075,-17.2984241491499,4.744080826450555
0,-29.947916666666668,2.926527601227494,-17.298496402299676,4.66787423526533
0,-29.947916666666668,2.926818573120606,-17.298473543968818,4.60402539536771
0,-29.947916666666668,2.927076465311853,-17.298452865690752,4.60281689959354
0,-29.947916666666668,2.9271693610234264,-17.298445518006474,4.605615419090172
0,-29.947916666666668,2.9272298936619374,-17.298440865780748,4.580842309772405
0,-29.947916666666668,2.9273505135401545,-17.298431180677273,4.542864559494095
0,-29.947916666666668,2.9272521615506197,-17.298439065197638,4.5526559974889045
0,-29.947916666666668,2.927210466170167,-17.298442489567357,4.607618152107753
0,-29.947916666666668,2.9264850926616743,-17.298500316133893,4.556455932045368
0,-29.947916666666668,2.9255161721940612,-17.298575816934648,4.506345211502841
0,-29.947916666666668,2.9266459035675023,-17.298486791220924,4.417858699974193
0,-29.947916666666668,2.9281736686982702,-17.298373522409097,4.270455184854582
0,-29.947916666666668,2.929716824512706,-17.29826174646592,4.177272429258368
0,-29.947916666666668,2.931732344939917,-17.2981136137543,4.179006393615659
0,-29.947916666666668,2.9325890949624367,-17.298048591288943,4.220876010164031
0,-29.947916666666668,2.9320594832003914,-17.298088480811078,4.250980610384674
0,-29.947916666666668,2.931819320449901,-17.298106257756743,4.292588795688059
0,-29.947916666666668,2.9318940810478584,-17.298099608101573,4.392416815647568
0,-29.947916666666668,2.931962413827438,-17.29809354283567,4.501467261826442
0,-29.947916666666668,2.9318860577471915,-17.298099195247676,4.590696011113417
0,-29.947916666666668,2.9298150545607062,-17.29825082447731,4.639616121706647
0,-29.947916666666668,2.929800062114534,-17.29825188769473,4.614661340535503
0,-29.947916666666668,2.9286524926570525,-17.298345406528625,4.609772994750723
0,-29.947916666666668,2.9277323103872406,-17.298418581889536,4.589630456078877
0,-29.947916666666668,2.9265761394839362,-17.298512492827324,4.628014183268601
0,-29.947916666666668,2.9286427694575967,-17.298347549823752,4.6105819350391855
0,-29.947916666666668,2.9283809017623663,-17.298369261750388,4.648345484297247
0,-29.947916666666668,2.9284231105512193,-17.298366383958342,4.702019399015781
0,-29.947916666666668,2.9284639714901064,-17.29836313798385,4.749343141928062
0,-29.947916666666668,2.9290390559915136,-17.29831517166146,4.793433789478829
0,-29.947916666666668,2.92759267257824,-17.298423523946035,4.732925322672539
0,-29.947916666666668,2.9279098192989426,-17.298397993739353,4.66017361230007
0,-29.947916666666668,2.9281727413222116,-17.29837680578524,4.631891941675897
0,-29.947916666666668,2.9284531154534483,-17.298354292069394,4.615405216074283
0,-29.947916666666668,2.928636635642985,-17.298339498216958,4.616980257011118
0,-29.947916666666668,2.9283596391979874,-17.29836238819168,4.596251104231489
0,-29.947916666666668,2.9283853118913923,-17.29836038042246,4.58353015400262
0,-29.947916666666668,2.9283461661107717,-17.298363443713836,4.646681470897683
0,-29.947916666666668,2.928099242785324,-17.298383396703628,4.618268471231404
0,-29.947916666666668,2.927883696117384,-17.298401010966383,4.659321830662873
0,-29.947916666666668,2.9280114637119734,-17.298385504491673,4.694168049685843
0,-29.947916666666668,2.9280135872600197,-17.29838548911854,4.847692026487569
0,-29.947916666666668,2.928363432381955,-17.298355219812485,4.978908937435367
0,-29.947916666666668,2.928862279039918,-17.29831250173534,4.919178098259961
0,-29.947916666666668,2.9295026653562934,-17.298257228115165,4.939914522077048
0,-29.947916666666668,2.9274507792233857,-17.298428967828574,4.9803455023959495
0,-29.947916666666668,2.928065110512267,-17.298374875015455,4.971646777665635
0,-29.947916666666668,2.9290509300011434,-17.298291231147495,4.913263110643815
0,-29.947916666666668,2.930472708415527,-17.298164007647255,5.0583077605584466
0,-29.947916666666668,2.9324158987551865,-17.297987958710504,5.132622304641439
0,-29.947916666666668,2.92771419741784,-17.298402729847894,4.954833528895149
0,-29.947916666666668,2.9286485514381573,-17.29832701813989,4.7985211342854726
0,-29.947916666666668,2.9294747425388836,-17.298263210573836,4.639411397541959
0,-29.947916666666668,2.9303129560709285,-17.29819554331382,4.640023618485301
0,-29.947916666666668,2.93103618058379,-17.29813880960504,4.573777931869846
0,-29.947916666666668,2.9286264117932888,-17.29834433031333,4.505057639396115
0,-29.947916666666668,2.929689941655993,-17.298258302645863,4.508954852036056
0,-29.947916666666668,2.929694312380166,-17.29825505220104,4.631247262034666
0,-29.947916666666668,2.929796765234793,-17.29824701291487,4.670058703312306
0,-29.947916666666668,2.9308221855291916,-17.2981635144288,4.6750525876580005
0,-29.947916666666668,2.9282107916343922,-17.298369553452705,4.731725128999214
0,-29.947916666666668,2.928517943280665,-17.298343802405093,4.757185588026114
0,-29.947916666666668,2.9289990783790416,-17.29830352849926,4.778233762180815
0,-29.947916666666668,2.92939623561602,-17.298270403779124,4.770008676340133
0,-29.947916666666668,2.929737621238551,-17.298242168955653,4.756177232115464
0,-29.947916666666668,2.929498448224751,-17.29826251128986,4.719866135044307
0,-29.947916666666668,2.9293591777446473,-17.298274105276313,4.706421260739387
0,-29.947916666666668,2.9292627278876497,-17.29828206019324,4.705110198723182
0,-29.947916666666668,2.9292603587423676,-17.298282183371843,4.636918692637986
0,-29.947916666666668,2.928937078827254,-17.29830838010879,4.606717350471341
0,-29.947916666666668,2.928656982338248,-17.298328870432517,4.626386661400496
0,-29.947916666666668,2.9284365399822274,-17.298346977263687,4.671461995127792
0,-29.947916666666668,2.9282229065035947,-17.298364480367056,4.691942971412551
0,-29.947916666666668,2.9279975300089207,-17.298382746527487,4.670786199304924
0,-29.947916666666668,2.9276649523204097,-17.29840988909194,4.668933380841266
0,-29.947916666666668,2.928510547763128,-17.298341018524738,4.701496768461806
0,-29.947916666666668,2.9282520629321183,-17.2983617708583,4.65536525007771
0,-29.947916666666668,2.9279974903398482,-17.298382366709085,4.64739144835972
0,-29.947916666666668,2.927496312406134,-17.298423440033353,4.683913941795742
0,-29.947916666666668,2.9268977261206324,-17.2984724406805,4.692187380137947
0,-29.947916666666668,2.9279114040466245,-17.29838767149124,4.5748622141182596
0,-29.947916666666668,2.9278027227681394,-17.298396107845093,4.543223206493334
0,-29.947916666666668,2.9279613172701984,-17.29838336599397,4.445591127378493
0,-29.947916666666668,2.9283378869046404,-17.298354104524876,4.448503211344614
0,-29.947916666666668,2.929011129406225,-17.298302583871113,4.3824992140217045
0,-29.947916666666668,2.9272061938529848,-17.29844696748438,4.350949784517471
0,-29.947916666666668,2.927731434709793,-17.29840666582202,4.3598835532729865
0,-29.947916666666668,2.9285334151751576,-17.298348670839115,4.23610421003142
0,-29.947916666666668,2.929867325373053,-17.29825385759162,4.1232431694719605
0,-29.947916666666668,2.93147511260186,-17.298143263719613,4.014787501447577
0,-29.947916666666668,2.9272953053150523,-17.298446483494367,4.184817276161718
0,-29.947916666666668,2.928148540751438,-17.29837662539907,4.429431551175718
0,-29.947916666666668,2.928980523787209,-17.298308248574898,4.565571717229548
0,-29.947916666666668,2.929719393772424,-17.29824769732834,4.628558139990323
0,-29.947916666666668,2.9304935670780385,-17.29818425710638,4.6526697609053524
0,-29.947916666666668,2.9290938249415635,-17.298291741845624,4.698454847687904
0,-29.947916666666668,2.9293477767276936,-17.298270660376215,4.722812374176341
0,-29.947916666666668,2.929514137908987,-17.298257015446165,4.714680311934803
0,-29.947916666666668,2.9295917712905903,-17.29825045885273,4.758953707134139
0,-29.947916666666668,2.929604224219538,-17.298249515466864,4.749000081921089
0,-29.947916666666668,2.928586593277954,-17.298332692147547,4.725264225085907
0,-29.947916666666668,2.9285870155236338,-17.298332669017245,4.690477196317897
0,-29.947916666666668,2.928578772908328,-17.298333361053544,4.67951873826892
0,-29.947916666666668,2.9285348420400776,-17.298336966464984,4.691700654512245
0,-29.947916666666668,2.928395710917214,-17.298348267268278,4.63657636639335
0,-29.947916666666668,2.9287531990377906,-17.2983189359828,4.618605404985166
0,-29.947916666666668,2.9286402752316785,-17.29832799729094,4.592079468439749
0,-29.947916666666668,2.928538991015323,-17.29833617555321,4.60670992239145
0,-29.947916666666668,2.928353177856042,-17.29835145026907,4.668628033610584
0,-29.947916666666668,2.9281436640747613,-17.298368497911145,4.666698352091028
